preferences_centrum_entrance_billed,preferences_centrum_entrance_for_eco_vehicles,prefences_pt_transit_priority,prefences_prefered_travel_mode,prefences_pt_comfort,prefences_pt_cleanliness,prefences_pt_punctuality,prefences_bicyle_infrastructure_improvemets,prefences_walk_wrong_intersection_lights,prefences_walk_no_sidewalk,prefences_walk_bad_surface,prefences_walk_blocked_sidewalks,prefences_walk_car_danger,preferences_walk_bike_danger,preferences_walk_tall_curbs,preferences_walk_no_cleaning_snow_removal,preferences_walk_insufficient_number_pedestrain_crossing,preferences_walk_no_resting_place,preferences_walk_heavy_traffic,preferences_walk_insufficient_lighting,preferences_walk_no_inconvenience,house_total_person_number,house_over_6_person_number,house_owned_car_number,house_lent_car_number,house_company_car_number,house_bicycle_number,respondent_age,respondent_sex,respondent_primary_job,respondent_physical_condition,respondent_provides_care,respondent_has_driving_license,respondent_has_season_ticket,respondent_has_pt_discount,total_travel_time,part_of_day,travel_mode,travel_distance
4,4,4,0,4,4,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0,4.0,1.0,0.0,0.0,2.0,3,1,3,1,1,0,1,0.0,5,1,2,1224.0998778711596
4,4,4,0,4,4,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0,4.0,1.0,0.0,0.0,2.0,3,1,3,1,1,0,1,0.0,5,1,2,1224.0998778711596
4,4,4,0,4,4,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0,4.0,1.0,0.0,0.0,2.0,3,1,3,1,1,0,1,0.0,5,3,2,1672.448210801532
4,4,4,0,4,4,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0,4.0,1.0,0.0,0.0,2.0,3,1,3,1,1,0,1,0.0,5,3,2,1672.448210801532
0,4,4,0,3,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,5,1,0,1,0,0,1,0.5,30,1,0,1778.4842245795896
0,4,4,0,3,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,5,1,0,1,0,0,1,0.5,30,2,0,1778.4842245795896
0,4,4,0,3,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,5,1,0,1,0,0,1,0.5,70,2,1,608.9468399083382
0,4,4,0,3,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,5,1,0,1,0,0,1,0.5,65,3,1,608.9468399083382
0,4,4,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,5,0,0,1,0,1,0,0.5,30,1,0,2019.6861372532187
0,4,4,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,5,0,0,1,0,1,0,0.5,30,2,0,2019.6861372532187
4,4,4,3,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,2,0,2,1,0,1,0,0.0,5,1,3,3499.461501756552
4,4,4,3,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,2,0,2,1,0,1,0,0.0,5,3,3,544.2770453417194
0,4,4,4,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,1,0.5,55,2,1,544.2770453417194
0,4,4,4,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,1,0.5,50,3,1,544.2770453417194
0,0,1,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,3.0,0.0,0.0,2.0,4,0,2,1,0,1,0,0.5,5,1,0,544.2770453417194
0,0,1,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,3.0,0.0,0.0,2.0,4,0,2,1,0,1,0,0.5,5,3,0,5547.33206135793
2,2,2,0,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,1.0,0.0,4,1,2,1,0,0,0,0.0,10,1,2,5547.33206135793
2,2,2,0,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,1.0,0.0,4,1,2,1,0,0,0,0.0,10,3,2,6892.8755327182325
2,0,3,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,20,1,2,6892.8755327182325
2,0,3,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,20,3,2,5547.33206135793
0,0,4,4,2,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.0,0.0,0.0,1.0,3,1,2,1,1,0,0,0.0,35,1,1,5547.33206135793
0,4,4,0,2,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,1,0.5,35,1,1,1564.1877247905695
0,0,4,4,2,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.0,0.0,0.0,1.0,3,0,2,1,1,1,0,0.0,20,1,1,1564.1877247905695
0,0,4,4,2,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.0,0.0,0.0,1.0,3,0,2,1,1,1,0,0.0,20,3,1,4756.834710331532
2,2,4,0,3,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,1,1,4,1,0,0,1,0.5,20,1,1,4756.834710331532
2,2,4,0,3,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,1,1,4,1,0,0,1,0.5,20,3,1,1327.3605777272717
0,0,4,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,2.0,4,1,2,1,1,1,0,0.0,15,1,2,1327.3605777272717
0,0,4,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,2.0,4,1,2,1,1,1,0,0.0,5,3,0,1672.448210801532
0,0,4,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,2.0,4,0,2,1,1,1,0,0.0,5,1,0,1672.448210801532
0,0,4,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,2.0,4,0,2,1,1,1,0,0.0,5,3,0,1424.2770884610445
0,0,4,4,2,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,2,0,2,1,0,1,1,0.0,50,1,1,1424.2770884610445
0,0,4,4,2,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,2,0,2,1,0,1,1,0.0,60,3,1,7055.669690888885
2,2,2,3,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,5,1,0,1,0,0,1,0.5,15,1,1,4367.8581074678805
2,2,2,3,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,5,1,0,1,0,0,1,0.5,20,4,1,1778.4842245795896
2,2,2,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.0,0.0,3.0,5,1,0,1,0,0,0,0.5,10,2,2,1778.4842245795896
2,2,2,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.0,0.0,3.0,5,1,0,1,0,0,0,0.5,10,2,2,1205.1284807647748
2,2,2,4,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,3.0,5,1,0,1,0,0,1,0.5,15,1,0,1205.1284807647748
2,2,2,4,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,3.0,5,1,0,1,0,0,1,0.5,20,2,0,544.2770453417194
1,4,4,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,2.0,5,0,0,1,0,1,0,0.5,20,2,1,544.2770453417194
1,4,4,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,2.0,5,0,0,1,0,1,0,0.5,15,4,1,544.2770453417194
0,4,4,3,2,2,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0,2.0,2.0,0.0,0.0,5.0,3,0,2,0,1,1,0,0.0,15,1,0,544.2770453417194
0,4,4,3,2,2,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0,2.0,2.0,0.0,0.0,5.0,3,0,2,0,1,1,0,0.0,15,1,0,3958.074186785703
0,4,4,3,2,2,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0,2.0,2.0,0.0,0.0,5.0,3,0,2,0,1,1,0,0.0,20,2,0,3958.074186785703
0,4,4,3,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2.0,0.0,0.0,5.0,3,1,2,1,1,1,0,0.0,20,1,3,2517.0675503958955
0,4,4,3,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2.0,0.0,0.0,5.0,3,1,2,1,1,1,0,0.0,20,3,3,2517.0675503958955
2,2,2,4,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,1,0,0,0,1.0,60,3,1,608.9468399083382
2,2,4,0,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,40,2,1,608.9468399083382
2,2,4,0,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,45,3,1,2356.2068379000125
0,0,4,1,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,1.0,0.0,0.0,0.0,5,0,0,1,0,1,0,1.0,30,2,0,2356.2068379000125
2,0,3,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,10,1,1,3564.9102210638475
2,0,3,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,60,2,1,3564.9102210638475
0,0,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,1.0,1.0,3,0,2,1,0,1,0,0.0,30,1,0,5614.78648289797
0,0,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,1.0,1.0,3,0,2,1,0,1,0,0.0,30,3,0,3894.214458757776
1,3,4,0,4,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3.0,1.0,0.0,1.0,1.0,3,1,2,1,0,1,0,0.0,20,1,0,4913.379498090793
1,3,4,0,4,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3.0,1.0,0.0,1.0,1.0,3,1,2,1,0,1,0,0.0,25,3,0,5326.415800887505
0,0,1,0,3,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,4.0,3.0,0.0,0.0,5.0,3,0,2,1,0,1,0,0.0,15,1,0,5326.415800887505
0,0,1,3,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0.0,0.0,5.0,3,1,2,1,0,1,1,0.0,10,1,0,3947.575866937981
0,0,1,3,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0.0,0.0,5.0,3,1,2,1,0,1,1,0.0,15,3,0,3947.575866937981
3,3,3,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,3.0,0.0,0.0,5.0,1,1,4,1,0,0,1,0.5,20,1,2,1979.7491811011441
3,3,3,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,3.0,0.0,0.0,5.0,1,1,4,1,0,0,1,0.5,20,3,2,1979.7491811011441
0,0,3,0,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,1.0,5,0,0,1,0,1,0,0.5,30,1,1,1311.472824597016
0,0,3,0,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,1.0,5,0,0,1,0,1,0,0.5,20,2,0,1311.472824597016
0,0,3,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,1.0,4,1,2,1,0,1,0,0.0,80,2,0,7136.689357031927
0,0,3,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,1.0,4,1,2,1,0,1,0,0.0,75,2,0,7136.689357031927
0,0,3,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,1.0,4,1,2,1,0,1,0,0.0,10,3,0,1896.4100281069275
0,0,3,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,1.0,4,1,2,1,0,1,0,0.0,60,2,0,1896.4100281069275
0,0,3,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,1.0,4,1,2,1,0,1,0,0.0,180,3,0,1711.754677454955
0,0,3,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,1.0,4,1,2,1,0,1,0,0.0,20,4,0,1711.754677454955
4,4,1,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,0.0,0.0,2.0,4,0,2,1,0,1,0,0.0,40,1,0,834.6862735180499
4,4,1,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,0.0,0.0,2.0,4,0,2,1,0,1,0,0.0,50,3,0,834.6862735180499
3,4,1,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,0.0,0.0,2.0,4,1,3,1,0,1,0,0.0,20,1,1,745.8308837525484
3,4,1,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,0.0,0.0,2.0,4,1,3,1,0,1,0,0.0,20,2,1,745.8308837525484
4,4,1,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,0.0,0.0,2.0,3,0,1,1,0,1,0,0.0,40,1,0,0.0
4,4,1,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,0.0,0.0,2.0,3,0,1,1,0,1,0,0.0,50,3,0,0.0
0,0,4,0,3,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,30,1,3,2423.654947992799
0,0,4,0,3,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,30,2,3,2423.654947992799
0,0,4,0,4,4,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,15,1,1,3946.126944074544
0,0,4,0,4,4,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,15,2,1,0.0
0,0,4,0,3,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,1,4,1,0,1,1,0.5,20,1,1,3946.126944074544
0,0,4,0,1,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,5.0,1.0,0.0,0.0,2.0,5,1,0,1,0,0,0,0.5,15,2,1,3946.126944074544
0,0,4,0,2,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,5.0,1.0,0.0,0.0,2.0,3,0,2,1,0,0,1,0.0,20,1,1,4126.833971413565
2,2,3,0,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,5.0,1.0,0.0,0.0,2.0,0,1,4,1,0,0,0,0.5,10,3,2,3365.463362512305
0,0,3,4,3,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,4,0,3,1,0,1,0,0.0,5,1,0,3365.463362512305
0,0,3,4,3,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,4,0,3,1,0,1,0,0.0,30,3,0,2121.855833301975
0,0,3,4,3,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,4,1,2,1,0,1,0,0.0,5,1,0,2121.855833301975
0,0,3,4,3,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,4,1,2,1,0,1,0,0.0,15,3,2,2121.855833301975
0,0,4,0,3,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,0,0,1,0,1,0,1.0,60,3,1,2121.855833301975
0,0,4,0,3,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,0,0,1,0,1,0,1.0,45,3,1,1660.597580976759
0,0,4,0,4,3,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,5,1,0,1,1,1,0,0.5,10,2,1,1660.597580976759
0,0,4,0,4,3,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,5,1,0,1,1,1,0,0.5,10,2,1,1611.7094627777067
0,0,4,1,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,0.0,0.0,5,1,0,1,0,0,1,0.5,50,2,1,1611.7094627777067
0,0,4,1,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,0.0,0.0,5,1,0,1,0,0,1,0.5,50,3,1,1957.4620081127234
0,0,4,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,0.0,0.0,4,0,2,1,0,1,0,0.0,50,2,1,1957.4620081127234
0,0,4,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,0.0,0.0,4,0,2,1,0,1,0,0.0,50,3,1,1711.4230625884845
4,4,4,4,1,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,5,1,0,1,0,0,0,0.5,20,4,1,1711.4230625884845
4,4,4,1,2,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,2,0,4,1,0,0,1,0.5,20,1,1,0.0
4,4,4,1,2,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,2,0,4,1,0,0,1,0.5,20,2,1,0.0
1,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,3,1,3,1,0,0,0,0.0,15,3,2,1189.4536848674654
1,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,3,1,3,1,0,0,0,0.0,15,3,2,1189.4536848674654
4,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,3,0,3,1,0,0,0,0.0,10,2,2,8116.242956359671
4,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,3,0,3,1,0,0,0,0.0,10,2,2,8116.242956359671
0,0,0,3,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,3,1,2,1,0,1,0,0.0,25,1,0,1189.4536848674654
0,0,0,3,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,3,1,2,1,0,1,0,0.0,25,3,0,1189.4536848674654
1,3,0,3,2,2,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1,0,1.0,30,3,0,1651.8991633881635
1,3,0,3,2,2,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1,0,1.0,30,3,0,1651.8991633881635
0,0,0,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2.0,1.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,10,1,2,4824.323387082244
0,0,0,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2.0,1.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,10,1,2,4824.323387082244
0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,1,1,4,1,0,1,1,0.5,30,1,1,4824.323387082244
0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,1,1,4,1,0,1,1,0.5,30,1,1,4824.323387082244
0,0,3,0,3,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,0,2,1,0,1,0,0.0,10,1,3,3338.0110359137984
0,0,4,1,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,2.0,3,1,2,1,0,1,0,0.0,20,1,0,4101.62808919799
0,0,4,1,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,2.0,3,1,2,1,0,1,0,0.0,10,3,1,4101.62808919799
2,2,4,1,3,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,1.0,4,1,3,1,0,0,0,0.0,50,2,1,3381.8221824681764
2,2,4,1,3,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,1.0,4,1,3,1,0,0,0,0.0,50,3,1,3381.8221824681764
1,3,3,4,3,3,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,0,1,0,0,0.0,10,1,2,2143.2386911302992
1,3,3,4,3,3,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,0,1,0,0,0.0,10,1,2,2143.2386911302992
1,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,10,2,2,2536.3195453223643
1,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,10,2,2,2536.3195453223643
2,2,4,1,3,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,1.0,50,2,1,0.0
2,2,4,1,3,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,1.0,50,3,1,0.0
2,2,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,2.0,3,1,2,1,0,1,0,0.0,30,3,0,5780.1493129606515
2,2,4,1,3,4,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,2,1,4,1,0,1,1,0.5,45,1,1,5780.1493129606515
2,2,4,1,3,4,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,2,1,4,1,0,1,1,0.5,45,3,1,888.9759282164129
3,3,3,0,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,5,1,0,1,0,0,0,0.5,60,1,1,888.9759282164129
0,0,3,0,4,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,6.0,3.0,0.0,0.0,6.0,3,0,2,1,0,1,0,0.0,15,1,0,3638.6227713054254
0,0,3,0,4,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,6.0,3.0,0.0,0.0,6.0,3,0,2,1,0,1,0,0.0,20,3,0,3638.6227713054254
0,0,3,0,3,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,6.0,3.0,0.0,0.0,6.0,3,1,2,1,0,1,0,0.0,15,1,0,2305.497336452336
0,0,3,0,3,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,6.0,3.0,0.0,0.0,6.0,3,1,2,1,0,1,0,0.0,20,3,0,2305.497336452336
0,0,3,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,6.0,3.0,0.0,0.0,6.0,4,0,2,1,0,1,0,0.0,40,1,0,4589.804743329567
0,0,3,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,6.0,3.0,0.0,0.0,6.0,4,0,2,1,0,1,0,0.0,5,2,0,4589.804743329567
0,0,3,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,6.0,3.0,0.0,0.0,6.0,4,0,2,1,0,1,0,0.0,20,3,0,1167.9729638292113
0,0,3,3,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,6.0,3.0,0.0,0.0,6.0,4,0,2,1,0,1,0,0.0,10,4,0,1167.9729638292113
4,4,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,4.0,1.0,0.0,0.0,3.0,4,1,2,1,0,1,0,0.0,10,1,0,4667.257758080555
4,4,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,4.0,1.0,0.0,0.0,3.0,4,1,2,1,0,1,0,0.0,20,3,0,4667.257758080555
4,4,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,1.0,0.0,0.0,3.0,4,0,2,1,0,1,0,0.0,30,1,3,561.8888738548442
4,4,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,1.0,0.0,0.0,3.0,4,0,2,1,0,1,0,0.0,40,3,3,561.8888738548442
0,4,0,3,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,1,0,0,0,1.0,20,2,0,794.5354952774977
